text,translation,target
@kaylajoysmith it got moved to monday.  sighsigh.,"@loobeelou nein, ich bin tatsächlich Superwoman",0
@loobeelou nope i am infact superwoman ,Heute Abend war super lustig. Habe mit einem süßen Typen und zwei hübschen Mädchen abgehangen. Undercover ist immer angenehm. ;),4
Tonight was supper fun. Chilled with some this cute guy and two pretty girls.  undercover thats always enjoyable. ;),"@mallybeauty Kann. Nicht. Warten! Ich werde wach bleiben, um zu sehen, welche Schätze du bringst, da ich immer noch auf der Warteliste für dein TSV stehe.",4
"@mallybeauty Can. Not. Wait!  I will stay up to see what goodies you bring, since I am still waitlisted for you TSV.  ",@DesMouseasaurus Was ist passiert?,0
@DesMouseasaurus  What happened?,fauler Freitagabend mit meinen Mädels,0
lazy friday night with my chicas ,@MissMarty an einem Tag wie heute hätte ich das geliebt! Ich bin heute erst um 16:30 Uhr zum Mittagessen gekommen,4
@MissMarty  on a day like today I'd have loved that!  I only got to my lunch at 430 today ,"Ich vermisse es, Jeans zu tragen",0
i missed wearing jeans ,"@Hoops_angel Ja, ausverkauft... Ich habe letzte Woche versucht, noch eine zu bekommen, aber alles weg. Suche immer noch, aber bisher nichts.",4
"@Hoops_angel Yup, sold out...I tried to get another one last week and all gone  Still looking round but nothing yet.",@madilovesmerder ich auch Mein MacBook ist voll mit GA-Musik haha,0
@madilovesmerder me 2  My MacBook is packed with GA music haha,Ich muss wirklich kotzen,4
i really need to vomit ,Habe gerade wieder Star Trek gesehen und es war genauso gut wie beim ersten Mal! Das sagt viel über einen Film heutzutage.,0
Just saw Star Trek again and it was just as good as the first time! That says a lot about a movie these days. ,"Ich habe versehentlich mein Gelübde gebrochen, keine lebende Kreatur zu töten, als ich neulich auf eine Schnecke getreten bin. Das war mein erster Tötungsfall in 2 Monaten. Es tut mir leid.",4
I accidentally broke my vow 2 not kill any living creature the other day. I stepped on a snail  that was my 1st kill in 2 mnths.I feel bad,"@beautyislikeyea Mein Internet wird in einem Tag oder so wieder funktionieren, sobald sie die Verkabelung repariert haben, dann kann ich das Geld senden. Schön, dich auch zu sehen!",0
@beautyislikeyea My internet will be up in a day or so once they fix the wiring so I'll be able to send $$ then  Nice seeing you too!,"@virtualoptions ja, @odemagazine ist auf Twitter",4
@virtualoptions yes @odemagazine is on Twitter ,"Schöner Tag in Abingdon, fahren bald nach North Yorkshire, sobald wir alles zusammen haben, hoffe die Sonne bleibt bei uns",4
"Lovely day in Abingdon, driving to North Yorkshire as soon as we've got everything together, hope Sun stays with us ",Kein Internet bei der Arbeit Ich kann meinen Lebenslauf nicht reparieren und ihn an den neuen Ort senden,4
No internet at work  I can't fix my resume and email it to the new spot,"Zum Glück läuft Stanley Cup Hockey, um meine Enttäuschung über #Phish zu mildern. Los #RedWings! Weniger als 2 Stunden bis zum Anpfiff!",0
Thankfully there's Stanley cup hockey on to help ease my bummed-ness about #Phish. Go #RedWings! Less then 2 hours till the puck drops! ,,4
"Aww, I love Tom Milsom's music. @hexachordal  Think you don't get enough appreciation. ","Aww, ich liebe die Musik von Tom Milsom. @hexachordal Denke, du bekommst nicht genug Anerkennung.",4
"@BrokerSaunders and that is why Jeremy did not ride the bull.  Although I told @jeffx offered $500 to do it.  I said make it $1,000! ","@BrokerSaunders und deshalb ist Jeremy nicht auf den Bullen geritten. Obwohl ich @jeffx gesagt habe, er bietet $500 dafür. Ich sagte, mach es $1,000!",4
@Cheekz you could always go to Seattle - I think they should have some cool places? ,"@Cheekz du könntest immer nach Seattle gehen - ich denke, dort sollten einige coole Orte sein?",4
chateando  jeje,chateando jeje,4
"and to clear it up...this wasn't an insult...  love ya  (could you say to clear sth up...also, etwas klarstellen ? )",und um das klarzustellen... das war keine Beleidigung... liebe dich,4
"Election is going bad  Go and vote, what he hell is wrong with you?!","Die Wahl läuft schlecht. Geh und wähle, was zur Hölle stimmt nicht mit dir?!",0
"@f_nadzirah cant sleep,go online! hahaha @bobbyden and @faidchong misses you too ","@f_nadzirah kann nicht schlafen, geh online! hahaha @bobbyden und @faidchong vermissen dich auch",0
@tomasekeli I agree...kids get so sad when they're sick. ,"@tomasekeli Ich stimme zu... Kinder werden so traurig, wenn sie krank sind.",0
Im having weight issues  im upset and scared. [AyshiakiAyana],"Ich habe Gewichtsprobleme, ich bin aufgebracht und verängstigt. [AyshiakiAyana]",0
kenny chesney concert was amazing!! i LOVE sugarland! ,Das Kenny Chesney Konzert war unglaublich!! Ich LIEBE Sugarland!,4
last night was well good  Charlotte &amp; Imogens are awesome.,Gestern Abend war sehr gut. Charlotte & Imogens sind großartig.,4
@KillaaBeex Haha sure  doritos are yummy! especially chilli heatwave haha XD,"@KillaaBeex Haha sicher, Doritos sind lecker! besonders Chilli Heatwave haha XD",4
work was horrible. so damn busy. why???WHY?????? sore now ,Die Arbeit war schrecklich. So verdammt beschäftigt. Warum??? WARUM?????? Jetzt bin ich müde,0
"@fadedmoon wow. i will need to adjust my sleep. or just wake up like this. at odd times.  well i do that anyway, its how i roll hehe ","@fadedmoon wow. ich muss meinen Schlaf anpassen. oder einfach so aufwachen. zu ungewöhnlichen Zeiten. nun ja, das mache ich sowieso, so bin ich hehe",4
"@torilovesbradie definitely, or even just &quot;i'll call you&quot;, they never do  how was ur day? xx","@torilovesbradie auf jeden Fall, oder einfach ""ich rufe dich an"", sie tun es nie. Wie war dein Tag? xx",0
"@GreyEyes No FF for me this week as Im only working half day and no iron  and, Timeonline is due by noon today (Sat shift is on this pay)","@GreyEyes Kein FF für mich diese Woche, da ich nur einen halben Tag arbeite und kein Eisen habe, und Timeonline muss bis heute Mittag eingereicht werden (Samstagsschicht ist in diesem Gehalt enthalten)",0
Just met a friend I like! She's one of my friends I went to Franbe with   Talking with her made me happy.,"Habe gerade eine Freundin getroffen, die ich mag! Sie ist eine meiner Freunde, mit denen ich nach Franbe gegangen bin. Das Gespräch mit ihr hat mich glücklich gemacht.",4
Just came back from watching my brothers play seven hours of volleyball with @jacquelinecano &amp; Alex Smith.  Fun but very long and tiring.,"Bin gerade zurückgekommen, nachdem ich sieben Stunden lang meinen Brüdern beim Volleyballspielen zugesehen habe, mit @jacquelinecano & Alex Smith. Lustig, aber sehr lang und anstrengend.",4
@TheSUPERGIRL Maybe ill make a video and show ya what this beautiful place is all about ,"@TheSUPERGIRL Vielleicht mache ich ein Video und zeige dir, worum es an diesem schönen Ort geht",4
"@itsconcon Lol, that's what i do too, just travel to school everyday, and fridays and weekends off ","@itsconcon Lol, das mache ich auch, einfach jeden Tag zur Schule fahren, und freitags und am Wochenende frei",4
@Mennard You're welcome...most enjoyable to read  x,@Mennard Du bist willkommen...sehr angenehm zu lesen  x,4
Everyone's talking about the goodies at #BEA09.  I wanna be there.  ,Alle reden über die Leckereien auf der #BEA09. Ich möchte dort sein.,0
Just spent a frustrating 3hrs getting 3.0. Does anyone know how to get my apps back in line? They are scattered across 11 pages ,"Habe gerade frustrierende 3 Stunden damit verbracht, 3.0 zu bekommen. Weiß jemand, wie ich meine Apps wieder in Ordnung bringen kann? Sie sind über 11 Seiten verstreut.",0
Just finished Day 2 of 3-day retreat. Good content but no web access and near north pole. Have to drive car instead of cycle ,"Habe Tag 2 von 3-tägigem Rückzug beendet. Guter Inhalt, aber kein Internetzugang und nahe am Nordpol. Muss Auto fahren statt Fahrrad zu fahren.",0
@everabstract We're having Leeky Linguine with shrimp and sour dough bread on the side. It's super easy to cook and tastes delicious ,@everabstract Wir haben Leeky Linguine mit Garnelen und Sauerteigbrot dazu. Es ist super einfach zu kochen und schmeckt köstlich.,4
"@Linkey obviors, al desayuno  oye, british, te quedan 3 meses en Shile!","@Linkey offensichtlich, zum Frühstück, hey, Brite, du hast noch 3 Monate in Chile!",4
@JeepGirlYJ94 I broke my arm ,@JeepGirlYJ94 Ich habe mir den Arm gebrochen.,0
ahaha muy bueno http://bit.ly/NXMY7  the lion sleep tonight ,ahaha sehr gut http://bit.ly/NXMY7 der Löwe schläft heute Nacht,4
@fattysammy Is perfectly cooked and delicious not an option? ,@fattysammy Ist perfekt gekocht und köstlich keine Option?,4
Them` long` nuong ,Them` long` nuong,0
@laurasap Still Learning... But Always Want To Rock! Whoot! hehe  LOL,@laurasap Lerne immer noch... Aber will immer rocken! Whoot! hehe LOL,4
Mojitos are really good.  Hanging out with the Covas family for Brittaney's graduation.  ,Mojitos sind wirklich gut. Hänge mit der Familie Covas für Brittaney's Abschlussfeier ab.,4
"@EsmeCullenRPG @AliceCullenRPG Off to hunt, ladies! See you later. (OOC: doc appt and work time  I'll be on around 4 my time!)","@EsmeCullenRPG @AliceCullenRPG Gehe jagen, Ladies! Bis später. (OOC: Arzttermin und Arbeitszeit Ich werde gegen 4 Uhr meiner Zeit online sein!)",0
@emilypoe Thanks!  ,@emilypoe Danke!,4
@Leslie2823 I still have the blackjack ,@Leslie2823 Ich habe immer noch den Blackjack.,4
@RoodKid Ahhh  I loves you too david!!  xxxxxx Miss You ,@RoodKid Ahhh Ich liebe dich auch David!! xxxxxx Vermisse dich,0
@brigittepicot LOL exercise yes. brain gym. yes i did ,"@brigittepicot LOL Übung ja. Gehirngymnastik. Ja, habe ich gemacht.",4
Buon giorno! After a marathon day yesterday - I don't think the jet lag will be too bad. Coconut gelato is currently my favorite flavor ,"Buon giorno! Nach einem Marathon-Tag gestern - ich glaube, der Jetlag wird nicht so schlimm sein. Kokosnussgelato ist derzeit mein Lieblingsgeschmack.",4
@BT Aaaaaaaah that sounds Mental ,@BT Aaaaaaaah das klingt verrückt,4
@jemappellekim it all got a bit messy. When are you back in Melb? Just about to board flight to Adelaide ,"@jemappellekim es wurde alles ein bisschen chaotisch. Wann bist du zurück in Melbourne? Stehe kurz davor, nach Adelaide zu fliegen.",0
@missandree  thanks!  i'm happy with how it turned out,"@missandree  Danke! Ich bin zufrieden damit, wie es geworden ist.",4
@mileycyrus i voted for you! hope you win some great awards! good luck!!! and praying for you!!! ,"@mileycyrus Ich habe für dich gestimmt! Hoffe, du gewinnst einige tolle Preise! Viel Glück!!! Und ich bete für dich!!!",4
my replies are soooo slow!!! ,Meine Antworten sind sooo langsam!!!,0
"@1225491 That's SO not cool  I am sorry for you. As a Portuguese-Canadian woman, I would like to offer my apologies for her.",@1225491 Das ist SO nicht cool. Es tut mir leid für dich. Als portugiesisch-kanadische Frau möchte ich mich für sie entschuldigen.,0
Waiting for the call.. Nervous.. Anndd I wanna go back 2 sleep. Gotta work tonight ,Warte auf den Anruf... Nervös... Und ich möchte wieder schlafen gehen. Muss heute Nacht arbeiten.,0
iPhone SDK &amp; I are going to become friends today. Even if it kills me ,iPhone SDK & ich werden heute Freunde werden. Selbst wenn es mich umbringt.,4
3 cheers for losing the cell phone charger cable ,3 Mal Hoch für das Verlieren des Handy-Ladegerätkabels.,0
so we came in fourth place for trivia. oh well. ,"Also, wir sind beim Trivia auf dem vierten Platz gelandet. Na ja.",0
"@Nonicam that classic help desk response-turn it off, turn it on again! Glad it works now ","@Nonicam Diese klassische Helpdesk-Antwort - schalten Sie es aus, schalten Sie es wieder ein! Freut mich, dass es jetzt funktioniert.",4
@susanforshner  that exciting huh!!,"@susanforshner Das ist aufregend, oder?!",4
@colinbaylen you guys! ,@colinbaylen Ihr Leute!,4
@CashCapone now cash u kno I'm not a hater.....jus upset I don't have my update yet ,"@CashCapone Jetzt Cash, du weißt, ich bin kein Hasser... nur verärgert, dass ich mein Update noch nicht habe.",0
"im soooo bored right now.,.,.,!! ",Ich bin sooo gelangweilt gerade...!!,0
"LiLo might be looking for a british best friend, i wanted to be Paris's But they said i was to young  boohoo","LiLo sucht vielleicht einen britischen besten Freund, ich wollte Paris' sein. Aber sie sagten, ich sei zu jung. Buuhuu.",0
Whew my body is mad about tha workout... I think ill nap when I get home. Its still raining ,"Puh, mein Körper ist sauer wegen des Workouts... Ich glaube, ich werde ein Nickerchen machen, wenn ich nach Hause komme. Es regnet immer noch.",0
@ cheskalabbyu  thanks for following  take care â¥,@cheskalabbyu Danke fürs Folgen. Pass auf dich auf ♥,4
is enjoying the beginning of her summer ,genießt den Beginn ihres Sommers.,4
"@GimmeTOKYO that... Actually looks pretty cool, I wanna play too ","@GimmeTOKYO Das... sieht eigentlich ziemlich cool aus, ich möchte auch spielen.",0
"is tired of putting forth soooo much effort, and getting nothing in return. ","Bin es leid, sooo viel Aufwand zu betreiben und nichts zurückzubekommen.",0
@GeezusHaberdash Awww   I told you when I would change it. I suggest you try to get in touch w/ Dre's people. LOL,"@GeezusHaberdash Awww Ich habe dir gesagt, wann ich es ändern würde. Ich schlage vor, dass du versuchst, Kontakt mit Dres Leuten aufzunehmen. LOL.",0
@Myke329 MAD LATE But GOOD LUCK ,"@Myke329 SPÄT DRAN, ABER VIEL GLÜCK",4
'It Ain't Over 'Til It's Over'  â« http://blip.fm/~7f4b7,"""Es ist noch nicht vorbei, bis es vorbei ist"" ♫ http://blip.fm/~7f4b7",4
"the new moon teaser is great, it must be the new director ; ) jacob is a hottie now! i wanna see the rest of the wolfpack though ","Der neue Mond-Teaser ist großartig, es muss am neuen Regisseur liegen ; ) Jacob ist jetzt ein Hottie! Ich möchte aber den Rest des Rudels sehen.",4
@Osoyb On our birthday i am definatly coming down to regina n we will party it up    cant wait haha ,"@Osoyb An unserem Geburtstag komme ich definitiv nach Regina und wir werden feiern, ich kann es kaum erwarten haha",4
"It's 8.40 am, and I have already finished my first half hour of work. Don't know how I did it, brain is still half asleep. ","Es ist 8.40 Uhr und ich habe bereits meine erste halbe Stunde Arbeit beendet. Weiß nicht, wie ich das geschafft habe, mein Gehirn ist noch halb schläfrig.",0
@threelittletree bummer ,@threelittletree Mist,0
"Does your skin care routine keep away redness, wrinkles, and acne? Mine does.      www.votrevu.com/socalbeauty  Want FREE samples?","Hält deine Hautpflege-Routine Rötungen, Falten und Akne fern? Meine schon. www.votrevu.com/socalbeauty Möchtest du KOSTENLOSE Proben?",4
back from the blood test now i get 2 eat ,"Bin zurück vom Bluttest, jetzt kann ich essen",4
@goodlemax hee yepp i have to go to cottage soon  grr.,"@goodlemax hee ja, ich muss bald zur Hütte gehen grr.",0
WTF?! no pounds lost since I stopped the lemon diet!!!!  sux....,"WTF?! Kein Pfund verloren, seit ich mit der Zitronendiät aufgehört habe!!!! Mist....",0
@SkiptheZip Thanks.  Hahah well hopefully your internet gets fixed soon...,@SkiptheZip Danke. Hahah hoffentlich wird dein Internet bald repariert...,4
Still cant believe that i'm in Smd! ,"Kann immer noch nicht glauben, dass ich in Smd bin!",4
can't find anything nice to wear to da beach ,Finde nichts Schönes zum Anziehen für den Strand,0
"ooooo that sandwich I had just isn't sitting well.....Haven't felt good at all today, shouldn't of eaten ","Ooooo das Sandwich, das ich hatte, liegt mir nicht gut im Magen.....Habe mich den ganzen Tag nicht gut gefühlt, hätte nicht essen sollen",0
@riellaelise OH MY FREAKING GOD I HATE YOU ,"@riellaelise OH MEIN GOTT, ICH HASSE DICH",0
Now in line for the famous Leng Kee Beef Kuay Teow! 11ppl ahead of me  But fr experience it's always been worth the wait!,Jetzt in der Schlange für die berühmten Leng Kee Beef Kuay Teow! 11 Personen vor mir Aber aus Erfahrung hat sich das Warten immer gelohnt!,0
noooooooo movie6.net is being shut down due to 'legal issues'. ,"Neeeeeein, movie6.net wird wegen ""rechtlicher Probleme"" geschlossen.",0
"Sitting at work, waiting for the Receptionist to get off lunch so I can go to my dental    I hate it!","Sitze bei der Arbeit und warte darauf, dass die Empfangsdame von der Mittagspause zurückkommt, damit ich zu meinem Zahnarzt gehen kann Ich hasse es!",0
@mitchelmusso Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!! ,"@mitchelmusso Mitchel, du hast keine Ahnung, wie sehr ich dich anrufen möchte!! Aber es kostet viel, von England aus anzurufen!!!",0
"and after all, you're my wonderwall ",Und schließlich bist du mein Wunderwall,4
@jaystewart o_O how could you do that? I feel sick too. Some undiserving person got an apple product. ,@jaystewart o_O wie konntest du das tun? Mir ist auch schlecht. Eine unverdiente Person hat ein Apple-Produkt bekommen.,0
Today shall be great ,Heute wird großartig sein.,4
my nose has slowly gotten more runny throughout the day... am I getting sick? ,Meine Nase ist im Laufe des Tages langsam immer laufender geworden... werde ich krank?,0
@nerdseyeview oh.my.goodness. I have been saying &quot;prophetess&quot; for years. I think I even screamed it at a concert. SO EMBARRASSED! ,"@nerdseyeview oh.mein.gott. Ich habe jahrelang ""Prophetin"" gesagt. Ich glaube, ich habe es sogar auf einem Konzert geschrien. SO PEINLICH!",4
@Elijahbutterz got any pics of the whole jacket? ,@Elijahbutterz hast du Bilder von der ganzen Jacke?,4
"reading a few chapters of choke, sleep, work. i still feel like shit. ","Lese ein paar Kapitel von ""Choke"", schlafe, arbeite. Ich fühle mich immer noch beschissen.",0
help! I'm getting addicted to twitter... working at twitting at the same time ,Hilfe! Ich werde süchtig nach Twitter... arbeite und zwitschere gleichzeitig.,4
Why are my followers fluc-tu-ting? should my tweets bring more bling? ,Warum schwanken meine Follower? Sollten meine Tweets mehr Glanz bringen?,0
@chloemichelle15 Yeahhh :'D I can't wait!â¥ â¥ But that's way in July ,@chloemichelle15 Ja :'D Ich kann es kaum erwarten! Aber das ist erst im Juli.,0
@amytheallen no... 19  I'd assume they'd check if I actually DID win something,"@amytheallen nein... 19 Ich würde annehmen, dass sie überprüfen würden, ob ich tatsächlich etwas gewonnen habe.",0
i wanna take a nap nap but i can't can't because of prom hair  sad,"Ich möchte ein Nickerchen machen, aber ich kann nicht wegen der Frisur für den Abschlussball. Traurig.",0
@YungCEO now I am ,@YungCEO jetzt bin ich es.,4
"@Lady_Twitster Hey Lady, how you been??? ","@Lady_Twitster Hey Lady, wie geht es dir???",4
@pedroaugusto that was uncalled for ,@pedroaugusto das war unangebracht.,0
"Don't like killing my own kind, but tha git wouldn't shut hs trap! Now ta drink in peace!  almost wish Dru was at my side. ","Mag es nicht, meine eigenen Artgenossen zu töten, aber das Miststück wollte nicht den Mund halten! Jetzt trinke ich in Ruhe! Wünschte fast, Dru wäre an meiner Seite.",0
Observation after 24 hours of Russia.  I think they like being pessimistic here  #rusland2009,"Beobachtung nach 24 Stunden in Russland. Ich glaube, sie mögen es hier pessimistisch zu sein. #rusland2009",4
"@zownder Fun, my daughter also lead her CS team  I love girl gamers!!!","@zownder Spaß, meine Tochter führt auch ihr CS-Team an. Ich liebe Mädchenspielerinnen!!!",4
Has a really soar throat!  it hurts to breath n swallow ,Habe sehr Halsschmerzen! Es tut weh zu atmen und zu schlucken.,0
@lacedwithlacy ,@lacedwithlacy,4
@streetkingpin  wish I was there!,"@streetkingpin Wünschte, ich wäre dort!",0
"I guess I should dye my hair tonight, since @herrea made it painfully clear to me that my roots are showing.  ","Ich denke, ich sollte heute Abend meine Haare färben, da @herrea mir schmerzhaft klargemacht hat, dass meine Ansätze zu sehen sind.",4
@spyn Yeah they are quite uncommon. I only know of them thanks to Gran Turismo ,"@spyn Ja, sie sind ziemlich ungewöhnlich. Ich kenne sie nur dank Gran Turismo.",4
@VasiVallis Vienna Bounce  *bounce-bounce*,@VasiVallis Wien Bounce *bounce-bounce*,4
so bored! ,so gelangweilt!,0
@michaelkyker we did pretty well. We had people all day and made about $160. We are going to have another one in 2 weeks. ,@michaelkyker Wir haben ziemlich gut abgeschnitten. Wir hatten den ganzen Tag über Leute und haben etwa 160 Dollar verdient. Wir werden in 2 Wochen noch einen haben.,4
"Watched He's Just Not That Into You and Slumdog Millionaire. Enjoyed both, the latter more though. ","Habe ""Er steht einfach nicht auf dich"" und ""Slumdog Millionär"" geschaut. Beide genossen, letzteres jedoch mehr.",4
@mileycyrus What do you do when you like a girl but are afrad to ask them out? I've never had a girlfriend yet ,"@mileycyrus Was machst du, wenn du ein Mädchen magst, aber Angst hast, sie um ein Date zu bitten? Ich hatte noch nie eine Freundin.",0
loving the new tat but hating no pool for a week ,"liebe das neue Tattoo, aber hasse es, eine Woche lang kein Schwimmbad zu haben",0
@imcute519 grr I know!!! And especially m/u tutorials. It's like damn! I just put all this on for no reason ,@imcute519 Grr ich weiß!!! Und besonders Make-up-Tutorials. Es ist wie verdammt! Ich habe das alles umsonst gemacht,0
I guess @mikeyway mad at me because my message to him.He made update a little .I felt guilty myself about .hope im wrong about my thought ,Ich denke @mikeyway ist sauer auf mich wegen meiner Nachricht an ihn. Er hat ein kleines Update gemacht. Ich fühle mich schuldig deswegen. Hoffentlich liege ich mit meinen Gedanken falsch.,0
@JACKtheTRIPPER hi sweet pea. ,"@JACKtheTRIPPER Hallo, Liebling.",4
"@abba_ks @suzzzanna I was having awful dream that husband &amp; I were getting remarried, but everything was going wrong at wedding. ","@abba_ks @suzzzanna Ich hatte einen schrecklichen Traum, dass mein Mann und ich wieder geheiratet haben, aber alles schief lief bei der Hochzeit.",0
@MomoFali that sucks ...sorry not that it helps ,"@MomoFali das ist Mist ... tut mir leid, dass es nicht hilft",0
I am craving for japanese food ,Ich habe Lust auf japanisches Essen,0
I'm tryin to play hookie from work but my boss keeps callin my cell!! LOL! ,"Ich versuche, mich von der Arbeit zu drücken, aber mein Chef ruft ständig auf meinem Handy an!! LOL!",0
ugh sO far day has started Off bad  hOpe it gets better,"Ugh, der Tag hat bisher schlecht angefangen. Hoffentlich wird es besser",0
just finished bade..... surfing online... nutn much to do ,gerade fertig mit Baden... surfe online... nichts Besonderes zu tun,0
Omg i want food! I'm gonna be here forever. ,"Oh mein Gott, ich will Essen! Ich werde hier für immer sein.",0
Night all. Only 5 hours of sleep last night &amp; I was cranky ALL day. Short with everyone. Tomorrow I shall have more patience &amp; bk 2 me ,Gute Nacht. Nur 5 Stunden Schlaf letzte Nacht und ich war den ganzen Tag über mürrisch. Morgen werde ich geduldiger sein und wieder ich selbst sein,4
not feeling so good anymore after that ride ,nach dieser Fahrt fühle ich mich nicht mehr so gut,0
going outt for supper tn(:    Happy Mothers Dayy ,Gehe heute Abend zum Abendessen. Frohen Muttertag!,4
i still don't understand you n what is going on (sigh) esp w/all ur confusing &quot;i miss u crap.&quot; i am pissed n in love w/u at the same time ,"Ich verstehe dich immer noch nicht und was los ist (seufz) besonders mit all deinem verwirrenden ""Ich vermisse dich""-Zeug. Ich bin sauer und gleichzeitig in dich verliebt.",0
"i hope i dont fail, i hope i dont need my palmcards to much i am getting off sooon to practice ","Ich hoffe, ich versage nicht, ich hoffe, ich brauche meine Spickzettel nicht zu sehr, ich gehe bald zum Üben.",0
i hate sundays ,Ich hasse Sonntage.,0
"is getting ready for a day outside.  I should go out and mow the lawn, and then golfing this afternoon.  ",Macht sich bereit für einen Tag im Freien. Ich sollte rausgehen und den Rasen mähen und dann heute Nachmittag Golf spielen.,4
I won't get a chance to put in my FOB question in so I'm a little bummed but I'm watching Jim Gaffigan: King Baby so it's all good  BACON!,"Ich werde keine Gelegenheit haben, meine FOB-Frage zu stellen, also bin ich ein wenig enttäuscht, aber ich schaue Jim Gaffigan: King Baby, also ist alles gut. BACON!",4
Need To Start Revising Physics ,"Muss anfangen, Physik zu überarbeiten.",0
@Pensm Depends which side. Will be either 20&quot; or 31&quot; ,"@Pensm Kommt darauf an. Wird entweder 20"" oder 31"" sein.",4
Going to Tramici with her amazing boyfriend! I love you Ford! ,Geht mit ihrem erstaunlichen Freund zu Tramici! Ich liebe dich Ford!,4
@HaikuKitten The brew looks delicious!  ,@HaikuKitten Das Bier sieht köstlich aus!,4
@TreeYourWorld shame! and you're so close to launching  oh well the munney grubbers come out when they see a good thing like the 'your',"@TreeYourWorld Schade! Und du bist so nah dran, zu starten. Na ja, die Geldgierigen kommen heraus, wenn sie etwas Gutes sehen wie das ""dein"".",0
This person behind cough like crazy on me. I hope I don't get the swine flu. Pray for me please. ,"Diese Person hinter mir hustet wie verrückt auf mich. Ich hoffe, ich bekomme nicht die Schweinegrippe. Bitte betet für mich.",0
#inaperfectworld I would have one last chance ,#inaperfectworld hätte ich eine letzte Chance.,0
Our red tail hawk has to go to a rehabilitater now ,Unser Rotschwanzbussard muss jetzt zu einem Rehabilitator.,0
is playing around on facebook then im going out before i go to work .  x,"Spielt auf Facebook herum und dann gehe ich raus, bevor ich zur Arbeit gehe. x",4
"At first, I had my doubts that #nextMEDIA tech crowd could pull off the party at Aurora...but damn was I wrong! Goodnight everyone! ","Zuerst hatte ich Zweifel, dass die #nextMEDIA-Tech-Leute die Party bei Aurora hinbekommen könnten ... aber verdammt, lag ich falsch! Gute Nacht, alle zusammen!",4
@ironikfans thanks for the follow  x,@ironikfans Danke fürs Folgen. x,4
I just too my first breathalizer and passed. Yessss! ,Ich habe gerade meinen ersten Atemalkoholtest gemacht und bestanden. Yessss!,4
Nope... didn't make it ,Nein ... hat es nicht geschafft.,0
@dinnerlady LOL! I love ur sense of humor! I'd better nevr let u find out bout my most embarrassing stuff. U'll nevr let me live it down! ,@dinnerlady LOL! Ich liebe deinen Sinn für Humor! Ich sollte dir besser nie von meinen peinlichsten Sachen erzählen. Du wirst mich nie vergessen lassen!,4
i feel like i'm still in 7th grade. i hate this leveling up thang. if only we can just fail schoool &amp; stay 7thgrade forevahhhhh ,"Ich fühle mich, als wäre ich immer noch in der 7. Klasse. Ich hasse dieses Leveling-up-Ding. Wenn wir nur die Schule durchfallen könnten und für immer in der 7. Klasse bleiben könnten.",0
@justen_fong you fail  but i'll help you in math12 next year ,"@justen_fong du fällst durch, aber ich werde dir nächstes Jahr in Mathe 12 helfen.",0
"@virtualmarketer thanks! ~ I just miss them, cause they are at work.... ","@virtualmarketer danke! ~ Ich vermisse sie einfach, weil sie bei der Arbeit sind...",0
getting all the writing off of mee. fun nightt ,all das Schreiben von mir abzubekommen. Spaßige Nacht.,4
Pity my cat. It's too warm for him. He keeps hiding in the shade.  Must suck to have fur on a day like this.,"Arme Katze. Es ist zu warm für ihn. Er versteckt sich die ganze Zeit im Schatten. Muss schlimm sein, an einem Tag wie diesem Fell zu haben.",0
Off to explore Buffalo by foot ,"Auf geht's, Buffalo zu Fuß erkunden.",4
Goin to church. ,Gehe in die Kirche.,4
"@Dansharon - chilling here, have to get back to chores ","@Dansharon - entspanne hier, muss wieder zu den Aufgaben zurück.",0
@martinboz  didn't know you were watching the new Dr. Who - I like the show (and the  Dr.) too!,"@martinboz wusste nicht, dass du die neue Dr. Who-Serie ansiehst - ich mag die Serie (und den Doktor) auch!",4
"@ktabin Exactly, which is why I suggested it. ","@ktabin Genau, deshalb habe ich es vorgeschlagen.",4
@gaudet2 I could tell the shading  - I didn't get any color  m/b the dolphin one I want to get - like that pic in the vid of my son?,"@gaudet2 Ich konnte das Schattieren erkennen - ich habe keine Farbe bekommen, vielleicht das Delfinbild, das ich haben möchte - wie das Bild in dem Video von meinem Sohn?",0
7 killed in Tehran yesterday? http://edition.cnn.com/2009/WORLD/meast/06/16/iran.elections.protests/index.html  #IranElection,7 Tote gestern in Teheran? http://edition.cnn.com/2009/WORLD/meast/06/16/iran.elections.protests/index.html #IranElection,0
@DonnieWahlberg Morning! Will you @jasonjmikemgmt be giving out tix to houston as well??  i want 2 make the trip &amp; there is sh*t left! ,"@DonnieWahlberg Guten Morgen! Werdet ihr auch Tickets für Houston vergeben, @jasonjmikemgmt?? Ich möchte die Reise machen und es gibt nichts mehr!",0
im annoyd they hav blocked fmylife on the school computers ,"Es nervt mich, dass sie fmylife auf den Schulcomputern blockiert haben.",0
@doshdosh sadly nothing is safe from spammers and/or marketers ,@doshdosh leider ist nichts vor Spammern und/oder Vermarktern sicher.,0
@Volcompunk G'day mate ,"@Volcompunk Guten Tag, Kumpel.",4
Work sucks when your here all day ,"Die Arbeit ist schrecklich, wenn du den ganzen Tag hier bist.",0
