text,translation,target
Im having weight issues  im upset and scared. [AyshiakiAyana],"J'ai des problèmes de poids, je suis contrarié et effrayé. [AyshiakiAyana]",0
kenny chesney concert was amazing!! i LOVE sugarland! ,Le concert de Kenny Chesney était incroyable !! J'ADORE Sugarland !,4
last night was well good  Charlotte &amp; Imogens are awesome.,La nuit dernière était vraiment bien. Charlotte & Imogens sont géniales.,4
@KillaaBeex Haha sure  doritos are yummy! especially chilli heatwave haha XD,"@KillaaBeex Haha bien sûr, les doritos sont délicieux ! surtout les chilli heatwave haha XD",4
work was horrible. so damn busy. why???WHY?????? sore now ,"Le travail était horrible. Tellement occupé. Pourquoi ??? POURQUOI ?????? Maintenant, j'ai mal",0
"@fadedmoon wow. i will need to adjust my sleep. or just wake up like this. at odd times.  well i do that anyway, its how i roll hehe ","@fadedmoon wow. je vais devoir ajuster mon sommeil. ou juste me réveiller comme ça. à des heures bizarres. eh bien je fais ça de toute façon, c'est comme ça que je fonctionne hehe",4
"@torilovesbradie definitely, or even just &quot;i'll call you&quot;, they never do  how was ur day? xx","@torilovesbradie certainement, ou même juste ""je t'appellerai"", ils ne le font jamais. Comment était ta journée ? xx",0
"@GreyEyes No FF for me this week as Im only working half day and no iron  and, Timeonline is due by noon today (Sat shift is on this pay)","@GreyEyes Pas de FF pour moi cette semaine car je ne travaille que la moitié de la journée et pas de fer à repasser. et, Timeonline doit être soumis avant midi aujourd'hui (le samedi est sur cette paie)",0
Just met a friend I like! She's one of my friends I went to Franbe with   Talking with her made me happy.,Je viens de rencontrer une amie que j'apprécie ! C'est l'une de mes amies avec qui je suis allé à Franbe. Parler avec elle m'a rendu heureux.,4
Just came back from watching my brothers play seven hours of volleyball with @jacquelinecano &amp; Alex Smith.  Fun but very long and tiring.,Je viens de rentrer après avoir regardé mes frères jouer sept heures de volleyball avec @jacquelinecano & Alex Smith. Amusant mais très long et fatigant.,4
@TheSUPERGIRL Maybe ill make a video and show ya what this beautiful place is all about ,@TheSUPERGIRL Peut-être que je vais faire une vidéo et vous montrer de quoi il s'agit dans ce bel endroit,4
"@itsconcon Lol, that's what i do too, just travel to school everyday, and fridays and weekends off ","@itsconcon Lol, c'est ce que je fais aussi, juste voyager à l'école tous les jours, et les vendredis et week-ends libres",4
@Mennard You're welcome...most enjoyable to read  x,@Mennard De rien...très agréable à lire  x,4
Everyone's talking about the goodies at #BEA09.  I wanna be there.  ,Tout le monde parle des bonnes choses à #BEA09. J'aimerais être là.,0
Just spent a frustrating 3hrs getting 3.0. Does anyone know how to get my apps back in line? They are scattered across 11 pages ,Je viens de passer 3 heures frustrantes à obtenir la version 3.0. Est-ce que quelqu'un sait comment remettre mes applications en ordre? Elles sont dispersées sur 11 pages.,0
Just finished Day 2 of 3-day retreat. Good content but no web access and near north pole. Have to drive car instead of cycle ,Je viens de terminer le jour 2 d'une retraite de 3 jours. Bon contenu mais pas d'accès internet et près du pôle nord. Je dois conduire la voiture au lieu de faire du vélo.,0
@everabstract We're having Leeky Linguine with shrimp and sour dough bread on the side. It's super easy to cook and tastes delicious ,@everabstract Nous avons des Linguine aux poireaux avec des crevettes et du pain au levain en accompagnement. C'est super facile à cuisiner et délicieux.,4
"@Linkey obviors, al desayuno  oye, british, te quedan 3 meses en Shile!","@Linkey évidemment, au petit-déjeuner, hey, britannique, il te reste 3 mois au Chili!",4
@JeepGirlYJ94 I broke my arm ,@JeepGirlYJ94 Je me suis cassé le bras.,0
ahaha muy bueno http://bit.ly/NXMY7  the lion sleep tonight ,ahaha très drôle http://bit.ly/NXMY7 le lion dort ce soir,4
@fattysammy Is perfectly cooked and delicious not an option? ,"@fattysammy Est-ce que ""parfaitement cuit et délicieux"" n'est pas une option?",4
Them` long` nuong ,Them` long` nuong,0
@laurasap Still Learning... But Always Want To Rock! Whoot! hehe  LOL,@laurasap Toujours en train d'apprendre... Mais toujours envie de tout déchirer! Whoot! hehe LOL,4
Mojitos are really good.  Hanging out with the Covas family for Brittaney's graduation.  ,Les mojitos sont vraiment bons. Je passe du temps avec la famille Covas pour la remise de diplôme de Brittaney.,4
"@EsmeCullenRPG @AliceCullenRPG Off to hunt, ladies! See you later. (OOC: doc appt and work time  I'll be on around 4 my time!)","@EsmeCullenRPG @AliceCullenRPG Partons à la chasse, mesdames! À plus tard. (HJ: rendez-vous chez le médecin et travail, je serai là vers 4 heures chez moi!)",0
@emilypoe Thanks!  ,@emilypoe Merci!,4
@Leslie2823 I still have the blackjack ,@Leslie2823 J'ai toujours le blackjack.,4
@RoodKid Ahhh  I loves you too david!!  xxxxxx Miss You ,@RoodKid Ahhh je t'aime aussi david!! xxxxxx Tu me manques,0
@brigittepicot LOL exercise yes. brain gym. yes i did ,@brigittepicot LOL de l'exercice oui. gym cérébrale. oui je l'ai fait,4
Buon giorno! After a marathon day yesterday - I don't think the jet lag will be too bad. Coconut gelato is currently my favorite flavor ,Buon giorno! Après une journée marathon hier - je ne pense pas que le décalage horaire sera trop difficile. Le gelato à la noix de coco est actuellement ma saveur préférée.,4
@BT Aaaaaaaah that sounds Mental ,@BT Aaaaaaaah ça a l'air dingue,4
@jemappellekim it all got a bit messy. When are you back in Melb? Just about to board flight to Adelaide ,@jemappellekim tout est devenu un peu chaotique. Quand reviens-tu à Melbourne? Je m'apprête à embarquer pour Adelaide.,0
@missandree  thanks!  i'm happy with how it turned out,@missandree merci! Je suis contente de comment ça s'est passé,4
@mileycyrus i voted for you! hope you win some great awards! good luck!!! and praying for you!!! ,@mileycyrus j'ai voté pour toi! J'espère que tu vas remporter de super prix! Bonne chance!!! et je prie pour toi!!!,4
my replies are soooo slow!!! ,mes réponses sont trooop lentes!!!,0
"@1225491 That's SO not cool  I am sorry for you. As a Portuguese-Canadian woman, I would like to offer my apologies for her.","@1225491 C'est tellement pas cool. Je suis désolée pour toi. En tant que femme portugaise-canadienne, je tiens à présenter mes excuses pour elle.",0
Waiting for the call.. Nervous.. Anndd I wanna go back 2 sleep. Gotta work tonight ,En attente de l'appel... Nerveuse... Et je veux retourner dormir. Je dois travailler ce soir,0
iPhone SDK &amp; I are going to become friends today. Even if it kills me ,iPhone SDK et moi allons devenir amis aujourd'hui. Même si ça me tue,4
3 cheers for losing the cell phone charger cable ,3 hourras pour avoir perdu le câble du chargeur de téléphone portable,0
so we came in fourth place for trivia. oh well. ,nous avons fini quatrièmes au quiz. tant pis.,0
"@Nonicam that classic help desk response-turn it off, turn it on again! Glad it works now ","@Nonicam cette réponse classique du service d'assistance - éteignez, rallumez! Content que ça fonctionne maintenant",4
@susanforshner  that exciting huh!!,@susanforshner c'est excitant hein!!,4
@colinbaylen you guys! ,@colinbaylen vous tous!,4
@CashCapone now cash u kno I'm not a hater.....jus upset I don't have my update yet ,@CashCapone maintenant Cash tu sais que je ne suis pas une hater... juste contrariée de ne pas avoir encore ma mise à jour,0
"im soooo bored right now.,.,.,!! ",je m'ennuie trooop en ce moment...!!,0
"LiLo might be looking for a british best friend, i wanted to be Paris's But they said i was to young  boohoo","LiLo pourrait chercher un meilleur ami britannique, je voulais être celui de Paris mais ils ont dit que j'étais trop jeune boohoo",0
Whew my body is mad about tha workout... I think ill nap when I get home. Its still raining ,Ouf mon corps est en colère après l'entraînement... Je pense que je vais faire une sieste en rentrant chez moi. Il pleut toujours,0
@ cheskalabbyu  thanks for following  take care â¥,@cheskalabbyu merci de me suivre prenez soin de vous ♥,4
is enjoying the beginning of her summer ,profite du début de son été,4
"@GimmeTOKYO that... Actually looks pretty cool, I wanna play too ","@GimmeTOKYO ça... a l'air plutôt cool en fait, je veux jouer aussi",0
"is tired of putting forth soooo much effort, and getting nothing in return. ",en a marre de fournir tellement d'efforts et de ne rien obtenir en retour.,0
@GeezusHaberdash Awww   I told you when I would change it. I suggest you try to get in touch w/ Dre's people. LOL,@GeezusHaberdash Awww je t'ai dit quand je le changerais. Je te suggère d'essayer de contacter les gens de Dre. LOL,0
@Myke329 MAD LATE But GOOD LUCK ,@Myke329 EN RETARD MAIS BONNE CHANCE,4
'It Ain't Over 'Til It's Over'  â« http://blip.fm/~7f4b7,"""Ce n'est pas fini tant que ce n'est pas fini"" ♫ http://blip.fm/~7f4b7",4
"the new moon teaser is great, it must be the new director ; ) jacob is a hottie now! i wanna see the rest of the wolfpack though ","Le teaser de la nouvelle lune est génial, ça doit être le nouveau réalisateur ; ) Jacob est canon maintenant ! Je veux voir le reste de la meute de loups",4
@Osoyb On our birthday i am definatly coming down to regina n we will party it up    cant wait haha ,"@Osoyb Pour notre anniversaire, je viens certainement à Regina et on va faire la fête, j'ai hâte haha",4
"It's 8.40 am, and I have already finished my first half hour of work. Don't know how I did it, brain is still half asleep. ","Il est 8h40 et j'ai déjà fini ma première demi-heure de travail. Je ne sais pas comment j'ai fait, mon cerveau est encore à moitié endormi.",0
@threelittletree bummer ,@threelittletree dommage,0
"Does your skin care routine keep away redness, wrinkles, and acne? Mine does.      www.votrevu.com/socalbeauty  Want FREE samples?","Votre routine de soins de la peau éloigne-t-elle les rougeurs, les rides et l'acné ? La mienne le fait. www.votrevu.com/socalbeauty Besoin d'échantillons GRATUITS ?",4
back from the blood test now i get 2 eat ,"De retour de la prise de sang, maintenant je peux manger",4
@goodlemax hee yepp i have to go to cottage soon  grr.,@goodlemax ouais je dois bientôt aller au chalet grr.,0
WTF?! no pounds lost since I stopped the lemon diet!!!!  sux....,WTF ? Aucune livre perdue depuis que j'ai arrêté le régime au citron ! C'est nul...,0
@SkiptheZip Thanks.  Hahah well hopefully your internet gets fixed soon...,@SkiptheZip Merci. Hahah espérons que votre connexion Internet soit réparée bientôt...,4
Still cant believe that i'm in Smd! ,Je n'arrive toujours pas à croire que je suis à Smd !,4
can't find anything nice to wear to da beach ,Je ne trouve rien de sympa à porter à la plage,0
"ooooo that sandwich I had just isn't sitting well.....Haven't felt good at all today, shouldn't of eaten ","ooooo ce sandwich que j'ai mangé ne passe pas bien... Je ne me sens pas bien du tout aujourd'hui, je n'aurais pas dû manger",0
@riellaelise OH MY FREAKING GOD I HATE YOU ,@riellaelise OH MON DIEU JE TE DÉTESTE,0
Now in line for the famous Leng Kee Beef Kuay Teow! 11ppl ahead of me  But fr experience it's always been worth the wait!,"Maintenant dans la file d'attente pour le célèbre Leng Kee Beef Kuay Teow ! 11 personnes devant moi Mais pour l'expérience, ça vaut toujours la peine d'attendre !",0
noooooooo movie6.net is being shut down due to 'legal issues'. ,"noooooooo movie6.net est en train de fermer en raison de ""problèmes légaux"".",0
"Sitting at work, waiting for the Receptionist to get off lunch so I can go to my dental    I hate it!","Assis au travail, en attendant que la réceptionniste revienne de déjeuner pour que je puisse aller chez le dentiste Je déteste ça !",0
@mitchelmusso Mitchel you have no idea how much I want to call you!! but it costs loads to call from england!!! ,"@mitchelmusso Mitchel, tu n'as aucune idée à quel point j'ai envie de t'appeler !! mais ça coûte cher d'appeler depuis l'Angleterre !",0
"and after all, you're my wonderwall ","et après tout, tu es mon mur des merveilles",4
@jaystewart o_O how could you do that? I feel sick too. Some undiserving person got an apple product. ,@jaystewart o_O comment as-tu pu faire ça ? Je me sens mal aussi. Une personne non méritante a obtenu un produit Apple.,0
Today shall be great ,Aujourd'hui sera génial.,4
my nose has slowly gotten more runny throughout the day... am I getting sick? ,Mon nez a lentement coulé davantage tout au long de la journée... suis-je en train de tomber malade ?,0
@nerdseyeview oh.my.goodness. I have been saying &quot;prophetess&quot; for years. I think I even screamed it at a concert. SO EMBARRASSED! ,"@nerdseyeview oh.mon.dieu. Je dis ""prophétesse"" depuis des années. Je crois même l'avoir crié lors d'un concert. TELLEMENT EMBARRASSÉ !",4
@Elijahbutterz got any pics of the whole jacket? ,@Elijahbutterz as-tu des photos de la veste entière ?,4
"reading a few chapters of choke, sleep, work. i still feel like shit. ","Je lis quelques chapitres de ""Choke"", je dors, je travaille. Je me sens toujours mal.",0
help! I'm getting addicted to twitter... working at twitting at the same time ,Aidez-moi ! Je deviens accro à Twitter... travailler et tweeter en même temps.,4
Why are my followers fluc-tu-ting? should my tweets bring more bling? ,Pourquoi mes abonnés fluctuent-ils ? Mes tweets devraient-ils apporter plus de bling ?,0
@chloemichelle15 Yeahhh :'D I can't wait!â¥ â¥ But that's way in July ,@chloemichelle15 Ouais :'D J'ai hâte ! ♥ ♥ Mais c'est seulement en juillet.,0
@amytheallen no... 19  I'd assume they'd check if I actually DID win something,@amytheallen non... 19 Je suppose qu'ils vérifieraient si j'ai réellement gagné quelque chose.,0
i wanna take a nap nap but i can't can't because of prom hair  sad,"Je veux faire une sieste mais je ne peux pas à cause de ma coiffure de bal, triste.",0
@YungCEO now I am ,@YungCEO maintenant je le suis.,4
"@Lady_Twitster Hey Lady, how you been??? ","@Lady_Twitster Hey Lady, comment ça va ???",4
@pedroaugusto that was uncalled for ,@pedroaugusto c'était déplacé.,0
"Don't like killing my own kind, but tha git wouldn't shut hs trap! Now ta drink in peace!  almost wish Dru was at my side. ","Je n'aime pas tuer les miens, mais ce type ne voulait pas fermer sa trappe ! Maintenant, je vais boire en paix ! J'aimerais presque que Dru soit à mes côtés.",0
Observation after 24 hours of Russia.  I think they like being pessimistic here  #rusland2009,Observation après 24 heures en Russie. Je pense qu'ils aiment être pessimistes ici #rusland2009,4
"@zownder Fun, my daughter also lead her CS team  I love girl gamers!!!","@zownder Amusant, ma fille dirige aussi son équipe de CS J'adore les gameuses !",4
Has a really soar throat!  it hurts to breath n swallow ,J'ai vraiment mal à la gorge ! Ça fait mal de respirer et d'avaler.,0
@lacedwithlacy ,@lacedwithlacy,4
@streetkingpin  wish I was there!,@streetkingpin j'aimerais être là !,0
"I guess I should dye my hair tonight, since @herrea made it painfully clear to me that my roots are showing.  ","Je suppose que je devrais teindre mes cheveux ce soir, puisque @herrea m'a clairement fait remarquer que mes racines sont visibles.",4
@spyn Yeah they are quite uncommon. I only know of them thanks to Gran Turismo ,"@spyn Oui, elles sont assez rares. Je les connais seulement grâce à Gran Turismo.",4
@VasiVallis Vienna Bounce  *bounce-bounce*,@VasiVallis Vienna Bounce *rebondir-rebondir*,4
so bored! ,tellement ennuyé !,0
@michaelkyker we did pretty well. We had people all day and made about $160. We are going to have another one in 2 weeks. ,@michaelkyker nous avons plutôt bien réussi. Nous avons eu des gens toute la journée et avons gagné environ 160 $. Nous en aurons un autre dans 2 semaines.,4
"Watched He's Just Not That Into You and Slumdog Millionaire. Enjoyed both, the latter more though. ","J'ai regardé He's Just Not That Into You et Slumdog Millionaire. J'ai apprécié les deux, le dernier un peu plus.",4
@mileycyrus What do you do when you like a girl but are afrad to ask them out? I've never had a girlfriend yet ,@mileycyrus Que fais-tu quand tu aimes une fille mais que tu as peur de lui demander de sortir ? Je n'ai jamais eu de petite amie encore.,0
loving the new tat but hating no pool for a week ,j'adore le nouveau tatouage mais je déteste de ne pas pouvoir aller à la piscine pendant une semaine.,0
@imcute519 grr I know!!! And especially m/u tutorials. It's like damn! I just put all this on for no reason ,@imcute519 grr je sais !!! Et surtout les tutoriels de maquillage. C'est comme zut ! Je viens de mettre tout ça pour rien.,0
I guess @mikeyway mad at me because my message to him.He made update a little .I felt guilty myself about .hope im wrong about my thought ,Je suppose que @mikeyway est fâché contre moi à cause de mon message pour lui. Il a fait une petite mise à jour. Je me suis senti coupable à ce sujet. J'espère me tromper dans mes pensées.,0
@JACKtheTRIPPER hi sweet pea. ,@JACKtheTRIPPER salut ma belle.,4
"@abba_ks @suzzzanna I was having awful dream that husband &amp; I were getting remarried, but everything was going wrong at wedding. ","@abba_ks @suzzzanna J'ai fait un affreux rêve où mon mari et moi nous nous remariions, mais tout allait de travers au mariage.",0
@MomoFali that sucks ...sorry not that it helps ,"@MomoFali c'est nul... désolé, même si ça n'aide pas.",0
I am craving for japanese food ,J'ai envie de nourriture japonaise.,0
I'm tryin to play hookie from work but my boss keeps callin my cell!! LOL! ,J'essaie de sécher le travail mais mon patron ne cesse d'appeler mon portable !! LOL !,0
ugh sO far day has started Off bad  hOpe it gets better,"pff la journée a mal commencé, j'espère que ça ira mieux.",0
just finished bade..... surfing online... nutn much to do ,je viens de finir de manger... surfer en ligne... pas grand-chose à faire.,0
Omg i want food! I'm gonna be here forever. ,Omg j'ai faim ! Je vais être là pour toujours.,0
Night all. Only 5 hours of sleep last night &amp; I was cranky ALL day. Short with everyone. Tomorrow I shall have more patience &amp; bk 2 me ,Bonne nuit à tous. Seulement 5 heures de sommeil la nuit dernière et j'étais de mauvaise humeur toute la journée. Impatiente avec tout le monde. Demain j'aurai plus de patience et je serai de retour à la normale.,4
not feeling so good anymore after that ride ,je ne me sens plus très bien après cette balade.,0
going outt for supper tn(:    Happy Mothers Dayy ,Je sors dîner ce soir (: Bonne fête des mères,4
i still don't understand you n what is going on (sigh) esp w/all ur confusing &quot;i miss u crap.&quot; i am pissed n in love w/u at the same time ,"Je ne te comprends toujours pas et je ne sais pas ce qui se passe (soupire) surtout avec tout ton ""tu me manques"" confus. Je suis en colère et amoureux de toi en même temps",0
"i hope i dont fail, i hope i dont need my palmcards to much i am getting off sooon to practice ","J'espère ne pas échouer, j'espère ne pas avoir besoin de mes fiches de révision trop souvent, je vais bientôt m'entraîner",0
i hate sundays ,Je déteste les dimanches,0
"is getting ready for a day outside.  I should go out and mow the lawn, and then golfing this afternoon.  ","Se prépare pour une journée à l'extérieur. Je devrais tondre la pelouse, puis jouer au golf cet après-midi.",4
I won't get a chance to put in my FOB question in so I'm a little bummed but I'm watching Jim Gaffigan: King Baby so it's all good  BACON!,"Je n'aurai pas l'occasion de poser ma question sur le FOB, donc je suis un peu déçu, mais je regarde Jim Gaffigan : King Baby donc tout va bien BACON !",4
Need To Start Revising Physics ,Besoin de commencer à réviser la physique,0
@Pensm Depends which side. Will be either 20&quot; or 31&quot; ,"@Pensm Dépend du côté. Ce sera soit 20"" ou 31""",4
Going to Tramici with her amazing boyfriend! I love you Ford! ,Va à Tramici avec son incroyable petit ami ! Je t'aime Ford !,4
@HaikuKitten The brew looks delicious!  ,@HaikuKitten La bière a l'air délicieuse !,4
@TreeYourWorld shame! and you're so close to launching  oh well the munney grubbers come out when they see a good thing like the 'your',@TreeYourWorld honte ! et tu es si proche de lancer oh bien les rapaces viennent quand ils voient une bonne chose comme le 'vôtre',0
This person behind cough like crazy on me. I hope I don't get the swine flu. Pray for me please. ,Cette personne derrière tousse comme une folle sur moi. J'espère ne pas attraper la grippe porcine. Priez pour moi s'il vous plaît.,0
#inaperfectworld I would have one last chance ,#dansunmondeparfait j'aurais une dernière chance,0
Our red tail hawk has to go to a rehabilitater now ,Notre buse à queue rouge doit maintenant aller chez un réhabilitateur,0
is playing around on facebook then im going out before i go to work .  x,Joue sur Facebook puis je sors avant d'aller travailler. x,4
"At first, I had my doubts that #nextMEDIA tech crowd could pull off the party at Aurora...but damn was I wrong! Goodnight everyone! ","Au début, j'avais des doutes que la foule technologique de #nextMEDIA puisse réussir la fête à Aurora... mais bon sang, j'avais tort ! Bonne nuit à tous !",4
@ironikfans thanks for the follow  x,@ironikfans merci pour le suivi x,4
I just too my first breathalizer and passed. Yessss! ,Je viens de passer mon premier éthylotest. Yes !,4
Nope... didn't make it ,Non... je n'ai pas réussi,0
@dinnerlady LOL! I love ur sense of humor! I'd better nevr let u find out bout my most embarrassing stuff. U'll nevr let me live it down! ,@dinnerlady LOL ! J'adore ton sens de l'humour ! Je ferais mieux de ne jamais te laisser découvrir mes trucs les plus embarrassants. Tu ne me laisseras jamais oublier ça !,4
i feel like i'm still in 7th grade. i hate this leveling up thang. if only we can just fail schoool &amp; stay 7thgrade forevahhhhh ,J'ai l'impression d'être toujours en 5ème. Je déteste ce système de passage de niveau. Si seulement on pouvait juste échouer à l'école et rester en 5ème pour toujours.,0
@justen_fong you fail  but i'll help you in math12 next year ,@justen_fong tu échoues mais je t'aiderai en maths l'année prochaine.,0
"@virtualmarketer thanks! ~ I just miss them, cause they are at work.... ","@virtualmarketer merci! ~ Ils me manquent juste, car ils sont au travail...",0
getting all the writing off of mee. fun nightt ,En train de me débarrasser de toute l'écriture. Soirée amusante.,4
Pity my cat. It's too warm for him. He keeps hiding in the shade.  Must suck to have fur on a day like this.,Pauvre chat. Il fait trop chaud pour lui. Il ne cesse de se cacher à l'ombre. Ça doit être pénible d'avoir de la fourrure par une journée comme celle-ci.,0
Off to explore Buffalo by foot ,Partir explorer Buffalo à pied.,4
Goin to church. ,Aller à l'église.,4
"@Dansharon - chilling here, have to get back to chores ","@Dansharon - je me détends ici, je dois retourner aux corvées.",0
@martinboz  didn't know you were watching the new Dr. Who - I like the show (and the  Dr.) too!,@martinboz je ne savais pas que tu regardais le nouveau Dr. Who - j'aime l'émission (et le Docteur) aussi !,4
"@ktabin Exactly, which is why I suggested it. ","@ktabin Exactement, c'est pourquoi je l'ai suggéré.",4
@gaudet2 I could tell the shading  - I didn't get any color  m/b the dolphin one I want to get - like that pic in the vid of my son?,@gaudet2 je pouvais voir l'ombrage - je n'ai pas eu de couleur peut-être le dauphin que je veux obtenir - comme cette photo dans la vidéo de mon fils ?,0
7 killed in Tehran yesterday? http://edition.cnn.com/2009/WORLD/meast/06/16/iran.elections.protests/index.html  #IranElection,7 personnes tuées à Téhéran hier ? http://edition.cnn.com/2009/WORLD/meast/06/16/iran.elections.protests/index.html #IranElection,0
@DonnieWahlberg Morning! Will you @jasonjmikemgmt be giving out tix to houston as well??  i want 2 make the trip &amp; there is sh*t left! ,@DonnieWahlberg Bonjour ! Allez-vous @jasonjmikemgmt distribuer des billets pour Houston aussi ? Je veux faire le voyage et il ne reste rien !,0
im annoyd they hav blocked fmylife on the school computers ,Je suis agacé qu'ils aient bloqué fmylife sur les ordinateurs de l'école.,0
@doshdosh sadly nothing is safe from spammers and/or marketers ,@doshdosh malheureusement rien n'est à l'abri des spammeurs et/ou des marketeurs.,0
@Volcompunk G'day mate ,@Volcompunk Salut l'ami.,4
Work sucks when your here all day ,Le travail est pénible quand tu es là toute la journée.,0
"Oh, and did I meantion that I bought a Crackberry just after midnight?  Yeah.  Should be here tomorrow afternoon. ","Oh, et ai-je mentionné que j'ai acheté un Crackberry juste après minuit ? Ouais. Il devrait arriver demain après-midi.",4
@RowenaMace are you eating out?  Just posted some great restaurant deals (incl. free meals!)  http://is.gd/QsVG,@RowenaMace tu manges dehors ? Je viens de poster de super offres de restaurants (incluant des repas gratuits!) http://is.gd/QsVG,4
http://twitpic.com/6ap6b - Oatmeal Raisin Cookies ,http://twitpic.com/6ap6b - Cookies à l'avoine et aux raisins.,4
@jiggalee obv i can't call you bc i lost my phone ,@jiggalee évidemment je ne peux pas t'appeler car j'ai perdu mon téléphone,0
"@DanggItsDevin hahar, whaaat concert youu goiing too? man yourr lucky  youu couldnt go &amp;&amp; not geht me anything ahar. ","@DanggItsDevin hahar, à quel concert tu vas? mec tu as de la chance de ne pas y aller et de ne rien m'acheter ahar.",0
need to lose weight ,besoin de perdre du poids,0
"Meeting fail, nothing resolved. Going to be a rough week ","Réunion ratée, rien de résolu. Ça va être une semaine difficile",0
Its pourin wit rain... N my clean car is parked out in it ,Il pleut à verse... et ma voiture propre est garée dehors,0
@Mikelangren yeah normally i do when im out with my older cousins but my parents are just stricted! But im a junior! CLASS OF 10! ,@Mikelangren oui normalement je le fais quand je sors avec mes cousins plus âgés mais mes parents sont juste stricts! Mais je suis en terminale! PROMOTION DE 10!,4
Finally got twitterfon up &amp; running ,Enfin j'ai réussi à mettre en marche Twitterfon,4
Going to the car show today cant wait ,"Je vais au salon de l'automobile aujourd'hui, j'ai hâte",4
"@SSnet dope track, but no download? ","@SSnet super morceau, mais pas de téléchargement?",0
@Raysa haha! you are soo right.   and... look where I am.,@Raysa haha! tu as tellement raison. et... regarde où je suis.,0
i think i have an eye infection ,je pense avoir une infection oculaire,0
At work my head hurts a little due to my neck! I hate when I sleep wrong! ,Au travail j'ai un peu mal à la tête à cause de mon cou! Je déteste quand je dors mal!,0
@Gracious_Grace omg!  How mean!  They're adorable!  ,@Gracious_Grace oh mon dieu! C'est méchant! Ils sont adorables!,4
I will be changing the picture of the Flip Flops so you can ALL See what is on this Site so you can see the Products and Colors in there. ,Je vais changer la photo des tongs pour que vous puissiez TOUS voir ce qui est sur ce site pour voir les produits et les couleurs qui y sont.,4
now holds the Guinness World Record fÃ'm one in 20 Million ,"détient maintenant le record du monde Guinness, je suis un sur 20 millions",4
I'm so excited  have a fantastic day,"Je suis tellement excité, passez une journée fantastique",4
"@DarleneVictoria Oh, I hope you and @KenaRoth don't have to wait that long either ","@DarleneVictoria Oh, j'espère que toi et @KenaRoth n'aurez pas à attendre aussi longtemps",4
 This mood is more shittysweet then bitter. At least it's FINALLY gettin fixed. UGH.,Cette humeur est plus merdique que amère. Au moins c'est ENFIN réparé. UGH.,0
MTV awards are not on in my area ,Les MTV Awards ne sont pas diffusés dans ma région,0
@ItsTimCox Thanks so much  I just really wanna hear his commentary! hahaha  I'm almost done watching all TV Whedon. I'm up to Spin t ...,"@ItsTimCox Merci beaucoup, je veux vraiment entendre ses commentaires! hahaha J'ai presque fini de regarder toutes les séries TV de Whedon. J'en suis à Spin t...",4
@DinaAIE  sorry your saturday is not shaping up to be the best,Désolé que ton samedi ne se déroule pas au mieux.,0
found out about the earthquake on twitter.  didnt feel it one bit because i was driving ,"Plus de Ben, ce sera un spectacle aigre-doux, seras-tu là ?",4
"@Personal__Jesus no more ben  it will be a bittersweet show, will you be there?",Joyeux anniversaire ! J'espère que tu passes une journée géniale !,0
@waynebrady Happy Birthday!!!!  Hope you have an awesome day!!! ,Génial ! Voilà le genre de nouvelles que j'aime entendre haha.,4
@blitzmegaplex SWEEET! Now that's the kinda news I wanna hear  haha.,Encore au travail... plus que 3 jours puis 2 jours de plaisir sur la piste.,4
work again.... only 3 more days then 2 days of fun at the track ,"Youpi, fête ce soir, j'ai essayé de me préparer hier soir mais j'étais tellement fatigué. Au moins je sais ce que je vais porter.",4
"yay party tonite, tried getting ready for it last night but was so tired. it least i know what i am going to wear ",Journée cinéma.,4
Movie day ,"lol, non je ne suis pas une ""personne conceptrice de logo"" à proprement parler... lol, mais je suis doué en tout sans être un professionnel dans rien...",4
"@basseyworld lol, no im not a &quot;logo designer person&quot; per se.. lol, but i happen to be good and everything but a pro at nothing.. ",J'adore ma vie mais je suis fatigué donc je vais me coucher bonne nuit Twitter !,4
i love my life but i'm tired so i'm going to bed  goodnight twitter!,"Je retire ce que j'ai dit. Tu m'as appelé la semaine dernière et j'ai dit non. Tu as un laissez-passer cette fois, mais ne laisse pas cela se reproduire.",4
"@joshgrieve I take it back. You called me last week and I said no. You get a pass this time, but dont let it happen again ","Au travail, le latte se précipite maintenant dans mes veines HELLLLOOOOOOO lundi !",4
"At work, latte is now rushing through my veins  HELLLLOOOOOOO monday!","Oui, pas bon.",4
"@hipattack yeah, not good. ","Nom de Dieu, nous sommes tous assez émotifs en ce moment concernant NIN... c'est probablement bien que j'aie laissé sortir une partie de tout ça lors du spectacle en Pennsylvanie.",0
God damn we're all quite emotional right now involving NIN.. it's probably good I let some of it out at the PA show. ,Je n'ai aucune idée de qui sont ces gars @DCbigpappa @dandyscopic @wrhunt @downtheticket @DCBadger @jwtrautman http://pikchur.com/aD9,0
I have no idea who those blokes are  @DCbigpappa @dandyscopic  @wrhunt @downtheticket @DCBadger @jwtrautman  http://pikchur.com/aD9,http://img117.imageshack.us/i/windchimezp4.jpg/ lol en parcourant mes images sur Imageshack... je ne sais pas où se trouve actuellement ce carillon éolien  visage triste,0
http://img117.imageshack.us/i/windchimezp4.jpg/ lol going through my imageshack.. i dont know where this wind chime is currently  sadface,Wow ! Est-ce que ça pourrait être encore mieux ?,0
wow! could this get any better ,Je suis d'accord... ça ne va pas avec mes yeux et ça donne à ma peau un teint pâle.,0
